InstanceId,Label,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,TotalEvents
3e677ee4-7a36-4843-bdd7-4ba61a0dc412,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
3e7244da-6f3f-44d0-8b3d-e539ebb64c6a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,26
3e782f9d-2245-4d7f-9599-10b65755647d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
3e93c0b4-d7de-4ce3-b8ef-a428b8981dfc,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
3eb45fd0-080c-4462-9f4e-6bcecc5e0c4f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
3edec1e4-9678-4a3a-a21b-a145a4ee5e61,Anomaly,0,2,1,0,6,4,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,18
3ee6b0f3-c1c3-4e77-be21-a206cab4b4ee,Normal,1,3,6,0,1,6,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,26
3f062927-0311-4713-8fad-dc05b29b225c,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
3f2bf64b-d931-4b98-a7c2-2d074e580299,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
3f438028-2bef-4763-b615-a84e3284a591,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
3f555a09-a38e-443e-8223-0cbb912e72f9,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
3f6c4ec5-df57-4d8c-80f3-c69f7d42d778,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
3f7024b1-cb73-4a4d-a446-e72073834d9d,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
3f75b51f-8603-4ec9-98a8-da8e934fb6f0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
3fd97be2-62fc-4fb7-86d7-fc48c0c7fdd7,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
3fdf4095-9cc0-4571-ba33-b1822c5992b1,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4008bae9-64fb-4c25-ae23-67bc4e795baf,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
401a1b6a-4f59-492b-8ff5-fc966e9a9e54,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
40260cde-fb03-4cbf-a092-72c0567adab8,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
40568281-5a34-464a-b17b-99a0a5591045,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
40647ef9-bc4d-449c-b68f-b8df27762c76,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
408c0b31-2363-456e-bc6b-41abef01b0a8,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
40cf805b-9e0f-4521-9b81-ebb1eb0aeb74,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,26
40d07933-6673-49ce-9ef7-58f6a302c302,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
40f855f5-4d99-4891-a8a6-f5073241d970,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
410a642b-5757-4977-b791-ed75ac3582f2,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4141693b-95da-478d-95cb-554833b350fe,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
41713bab-35af-41cc-a148-016bac0618a3,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4172a56c-c781-4307-a81e-3bc3fcf8a47e,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4198273a-973d-4735-89a0-7286d35e3724,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
41bb0902-2d29-4ab1-9118-5aa13a7ae744,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
41d088cc-a40b-468a-93c4-b38658623203,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
41dcd3a5-6a92-45a8-8cff-3bde0e7bbe39,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,26
41e0459c-4095-4932-9e4a-f5bcaff08d23,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4235ec68-3960-42b3-8e21-fc0a55e99782,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
42403c44-315b-442e-888d-7eb351daa51e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4280b8f6-cd6d-45ba-b492-aa238f10c303,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
42aee242-e9b1-4476-911c-92059188793b,Normal,0,6,3,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,24
42af131f-3566-4f37-bfc9-44261a70ed9d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
42d171e7-4cd1-4c2e-b6c8-d262480e6d32,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
42e6cd07-a34d-4055-820f-e99d6dd06095,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
42e9697f-3e46-49cc-9841-b171f9268f13,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
43204226-2f87-4da7-b7ee-4d20cc66e846,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
432cf4d3-f459-4da4-8992-71cc78d019f1,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
43580963-4c47-42e2-bbcf-9aa43fc616ac,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
43604db1-75f1-45f7-82d1-b93a9be4538a,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
43609ae1-60c5-4e79-934e-08b4d86aedd6,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
438d5a94-55ef-4b34-bbb6-d507ce62bd5d,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
439a2015-f190-43b6-b4c1-a5bae552fea4,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
43a94e7b-50aa-4825-8735-3b0f58f9463e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
43ada9d4-3799-4444-b995-4af58f7b2aba,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
43ba8d3c-109b-41f7-8440-966822d0da05,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
4415834c-ca09-40f0-834a-56ec00d5327d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
442f46c6-03ea-4b9e-ab5e-72b726a3d14b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4433f1b6-49e7-48fa-910f-ceb50c4baa76,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4479562d-016e-4608-94c1-41b4b5e5a6b2,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
44fa8023-5aa1-469d-a533-73da7a35418c,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
45094b07-c862-42ca-bef3-d6dd962d466e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,26
45225ae4-ccbc-43f8-ba41-e00a6c00ccdf,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
453ae3eb-1574-4bb6-955d-5f4dc1debb56,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
454963fa-3828-4f74-8ae4-cc818625929c,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
45508f66-530a-4ee4-ab8b-ea6677246cb5,Anomaly,0,3,1,0,6,5,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,26
4563a1ce-bdf2-4cd5-8ca2-aff24f959693,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
458e1b10-67d0-496a-a831-3a78e034693a,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
45a6dad9-7855-4777-b261-51500dd9aa42,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
45d54c78-36c7-4a4b-b402-3daa54d446b1,Anomaly,0,3,1,0,6,3,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,24
45ecc780-a68e-480b-85f7-fd239bd1ff06,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
46057448-9f1a-4f37-a2df-919b42a17ba2,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
46308598-a134-46e6-9c9d-73e81766603c,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
465bb2f8-7656-48b1-bcbb-09ee3689ff96,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
46a7d0ed-379a-49c2-abc6-b1c75601bfe9,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
46bb8ba7-7c73-4670-8379-5c9458372b6d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
46c7c600-a921-4c6a-92f0-de5fd5ddf5da,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,1,0,26
46dff27e-c3e4-4c11-a3e5-758d0a2e2e93,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4757a54f-766a-44be-9947-a2d5fc8a0afc,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
479ec263-815c-40cc-b3d3-d834d1142cb7,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
47c52949-ba77-420b-a42a-71db2222ceca,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
47ccfb96-57d8-4e2e-aedd-899bc2102d88,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
47f02e9b-619e-424b-bf91-93ac819e956a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
47f1934a-be05-48b0-8247-0e6f46d3137b,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
47f4b46f-d3d2-4bde-9299-3e451e1048c9,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4802dac8-a373-4daf-9cff-3c17f2397fb0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4810ee41-5559-4fb2-b06b-848addb9fca7,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4819d503-d7fe-46bf-a472-9149bdafbef7,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
483d35a1-774a-4700-afd4-030d3b2f6cc5,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
48476624-4a4e-456e-90b5-607d58a2de76,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4868aaf7-8ad5-487b-99ea-1e07e2f0f9b2,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
48ebb1a4-59bf-4958-a6e8-99cedc1904fb,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4917509e-1c88-4ff6-86e5-a3650a0c8f56,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
491d2446-cef0-4af0-b8fc-73326a3ef6e4,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
49235abd-6f1b-4f15-9ae0-9462a103fa38,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4942c544-514b-462b-967f-72822b4fd353,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
49844a82-6f3e-4d28-aba3-af9eb096817d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
49c21c36-1349-4b2a-91fb-fa521028325d,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
49ffab2b-3ae8-487a-a0a5-8174d9249a36,Normal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4a62ec3f-184e-4353-8029-51960092e566,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4a903015-9dfa-43a8-bcc0-50e78262364c,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4a968ed4-bc85-4ef5-83b2-cba5060bafa5,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4ab27520-c0cc-48e6-bc4f-c71737246f8b,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
4ac5aa23-b924-453a-a0f1-85ce8bd12432,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4ac85de8-41e3-4da8-be57-bd73d1eb4b06,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4ad93dba-0941-4a90-9eb0-7b51ce5288cd,Anomaly,0,3,1,0,6,5,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,26
4af29079-9e76-49e1-815b-7f36d4781fcb,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4b2150b1-0d85-4713-9e58-18040bf87b26,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4b22b58e-8ce6-4a8e-8ddf-ca0494309ce3,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4b908725-f391-474a-bb90-b54c6683903d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4b90f28a-eb73-4e86-a4dc-a3dfd037164c,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4b9b9666-0b7e-410f-8d64-4da099990102,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4b9e7d4e-a881-4e57-a3af-bb785d4820ba,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4bb30a9c-72ff-4025-b84c-77645af5b688,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
4bc29c43-54c7-4a71-a261-c53807f4e742,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4bea33e0-4d2e-4d91-8f09-33c5ef017558,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4c05d52b-13c2-403a-8550-82cc48281502,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4c09a3a7-b94d-459f-879c-a7c0d3c21085,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4c1650ba-028b-420a-be48-81444d36533a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4c1e9eb1-d8c1-4a16-b0f6-4e6996cfe2af,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4c50409a-7335-4286-85bd-9764ff04a08b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4c5b853b-d596-4258-8e22-04fa82eec96b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4c7ab76b-1116-41a5-ab7f-7679bb705fcd,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4cadb4c5-8918-4814-ba88-0059a61d45e7,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4cfad736-4985-4d46-8de1-37e5014563eb,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4d59535f-5fef-48ed-a2fe-557fea4e22b0,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4d61ac5d-5d6b-408e-af5b-3d686dd8a608,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4dcc0b0e-ab55-4134-b05a-3acb3a35cd6a,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4decc942-058b-4714-8c30-941a98268f24,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,1,0,26
4e05e0e0-9ec3-4beb-a6f4-4e071884ec98,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4e689ed4-1d3b-47f2-8110-4d5b1d381b41,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4eaa7d74-edc9-483a-890f-e16f33bd5445,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
4ebf6f8b-cff3-4d30-b3ae-bf79dff9612c,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4ed2be21-dd2b-4d7f-aaab-6461150f9907,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4edcb942-fab7-4bca-ab82-3e2af2a5b0e2,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4edd3c73-d500-4b1f-a56b-2e9c4d19cf8e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4ee2ad9d-ff1a-4e58-a053-9db8efcec0cd,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
4eee70d3-c4b8-4187-ab7f-0a7a1d5488cc,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4ef146b5-cdb9-4593-aeb8-0cc99aefe998,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4ef686c1-83e3-4a9c-8c1c-d4465d4fb159,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4f06bd9a-96fc-4457-af8b-3623329ada7d,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4f1b17cf-b0cc-4257-ab64-ee0d64f4827b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4f618979-d676-48dc-9e70-60a340daac9f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4f740454-9905-4516-93f1-be66da8ea5ff,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4fae9d94-1976-41ef-bf82-3da542da7e97,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
4fafd959-3bbe-48ec-a441-3044e6b3a365,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4fc18dc1-a3f9-40bb-9043-d7981daef76f,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4fc4916d-bb92-4df6-b89a-92a4dc29766f,Anomaly,0,3,1,0,6,3,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,24
4fcff866-1f71-4fa9-8d07-6073e1fe9512,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
4fe9d2c2-9e2c-4681-b9b7-0575ff95bea6,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
500cf780-a46a-416e-b61d-6be88bfe48eb,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
5043956c-a09d-4431-8391-452ec5582ee0,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
5065cf84-da8c-43bf-8fab-85af99577972,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
50aa5041-ca0c-4075-bb8e-c6f4b7bff66a,Normal,1,3,6,0,1,6,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,24
50d66f33-1585-4ab7-9765-4c4203720af0,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
50da338c-3a97-47d7-a38f-1b36ff6bd4b8,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
50e6aca3-6546-4942-adbe-b3900f10768b,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
50fc4fc2-a89e-426d-b42a-a47adc5be427,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
5109b19b-d05a-492d-8c69-2495b5a5db22,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
5197b44d-facb-4b4d-91d6-a49776b76b09,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,26
51a029e8-5aaf-403b-80f1-9a85d50bcba8,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,26
51b65158-9f12-4955-9f76-f6263505f2de,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
51dc94b8-13da-4994-ab9c-3cdde84bcae1,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
5215cf90-d562-4504-95a4-4e5d2bf132d7,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
52201197-6bd0-4bd4-aff3-c40085d2bbdd,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
5228d10c-4f22-4f3b-affa-f06eff9db907,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
522cf3d9-f406-421b-a5ec-00385da2869d,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
52757151-03e9-489b-b66b-8ae3f04dd8b8,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
52ce96af-f619-43fe-b23f-b18b1457f07f,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
53161e08-12c2-4992-9ba2-6468bba744b0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
53261547-61c2-4fd1-8421-817c75a2dee0,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
533c8703-c7bb-4a40-856d-1b025be422f7,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
53512e7d-0f1f-4b77-aa37-aa67b17d83dd,Normal,0,6,4,0,0,3,0,2,1,0,0,1,0,1,6,1,0,0,0,0,0,0,0,25
5374da0d-0586-4fa4-8993-6913c71cc83d,Normal,1,3,6,0,1,6,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,26
538146d5-6b34-4536-836f-dbadd8b0c20e,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
53a49cc8-0870-47f1-a33c-8bdb40a4a5fa,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
53cd508e-8b51-42f5-8cf2-a921c6142ac7,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
53dcd648-c739-4896-943b-fb9fd9264558,Normal,1,3,6,0,1,6,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,25
53edb4bd-93dd-4237-8c64-ba8d8f5e3b34,Anomaly,0,3,1,0,6,4,0,0,0,2,1,0,0,1,0,1,6,0,0,0,0,0,0,25
